Series_Complete_18PlusPop_Pct,SVI_CTGY,per_gop,life_expectancy,per_foodinsecurity,med_household_income,per_rural,per_65andover,per_18andyounger,per_broadband,per_BIPOC,per_uninsured,primarycarephysicians_ratio,per_flushotvaccine,per_somecollege,per_unemployed,per_poverty
0.644,D,0.6643409731761984,74.3,0.18,45980,0.411,0.294,0.197,0.66,0.189,0.15,2566,0.39,0.51,0.055,0.211
0.473,D,0.7773203592814372,78.7,0.13,45813,0.456,0.259,0.226,0.74,0.023,0.18,2032,0.3,0.5,0.042,0.134
0.256,B,0.7068378998444134,76.4,0.11,68924,0.301,0.127,0.257,0.84,0.13,0.18,4253,0.49,0.57,0.02799999999999999,0.097
0.585,D,0.6644773153769732,78,0.13,57309,0.607,0.149,0.272,0.8,0.023,0.2,4574,0.36,0.41,0.036,0.147
0.406,D,0.4169371496016524,80.5,0.13,37004,1,0.245,0.211,0.66,0.045,0.17,6843,0.32,0.47,0.04,0.254
0.613,B,0.6878510198049069,76.3,0.13,51967,0.775,0.224,0.209,0.78,0.011,0.06,4522,0.38,0.55,0.053,0.121
0.5,C,0.8219867869803416,75,0.16,46602,0.579,0.217,0.195,0.7,0.018,0.12,3769,0.41,0.47,0.04099999999999999,0.181
0.511,D,0.7377537866580728,72.4,0.18,46255,0.742,0.182,0.234,0.71,0.018,0.08,3508,0.44,0.46,0.062,0.191
0.598,B,0.6142679592344021,82.6,0.1,61306,0.428,0.18600000000000003,0.17600000000000002,0.74,0.07100000000000001,0.08,1042,0.58,0.52,0.04,0.12
0.5579999999999999,C,0.7143772014089017,76.2,0.15,52110,0.337,0.18,0.256,0.81,0.023,0.09,2027,0.5,0.74,0.037,0.16399999999999998
0.696,D,0.316226776869108,77.1,0.14,51134,0.298,0.18600000000000003,0.18899999999999997,0.84,0.079,0.08,1568,0.4,0.68,0.036,0.191
0.163,B,0.7093381221139046,77.8,0.12,70488,0.802,0.192,0.203,0.78,0.228,0.14,1529,0.46,0.58,0.032,0.106
0.637,A,0.6901232857736529,78.5,0.11,65834,0.435,0.202,0.227,0.81,0.019,0.08,1427,0.52,0.73,0.022,0.07200000000000001
0.496,C,0.7621259734936466,79.4,0.1,83287,0.379,0.118,0.272,0.84,0.077,0.12,2623,0.35,0.55,0.03,0.11
0.221,D,0.6277593818984548,76.6,0.15,41190,1,0.209,0.206,0.56,0.316,0.17,8351,0.4,0.6,0.042,0.211
0.6729999999999999,A,0.4952645462679977,80.8,0.06,63977,0.104,0.125,0.225,0.85,0.078,0.07,1014,0.59,0.8,0.02,0.114
0.523,C,0.779701973419251,76.6,0.14,49142,0.609,0.312,0.172,0.79,0.012,0.13,1492,0.5,0.45,0.045,0.133
0.5479999999999999,B,0.7842052870257715,75.8,0.15,47675,0.826,0.255,0.183,0.72,0.017,0.15,1667,0.39,0.57,0.046,0.14800000000000002
0.639,A,0.6687306501547987,74.9,0.1,60419,0.835,0.21899999999999997,0.194,0.83,0.012,0.06,2254,0.5,0.54,0.049,0.099
0.398,A,0.8439922480620154,80.1,0.13,48793,1,0.234,0.217,0.72,0.018,0.12,1825,0.32,0.71,0.02899999999999999,0.112
0.779,D,0.534259277145672,73.9,0.2,40676,0.541,0.188,0.263,0.63,0.467,0.14,1648,0.39,0.51,0.073,0.252
0.6829999999999999,C,0.52683714159124,78.2,0.13,54300,0.547,0.177,0.205,0.8,0.321,0.12,2226,0.5,0.59,0.034,0.146
0.386,C,0.6875547765118317,78.3,0.15,50667,0.595,0.206,0.214,0.72,0.262,0.16,5224,0.39,0.55,0.038,0.149
0.35200000000000004,B,0.8456883509833586,80.2,0.14,48513,1,0.233,0.175,0.72,0.019,0.17,796,0.12,0.51,0.027,0.151
0.281,D,0.5505968983599241,73.2,0.17,37383,0.545,0.16899999999999998,0.224,0.68,0.482,0.18,2466,0.38,0.4,0.046,0.307
0.8390000000000001,D,0.4968882250435648,67.7,0.15,38409,0.397,0.118,0.335,0.65,0.609,0.2,3686,0.33,0.55,0.043,0.243
0.6659999999999999,A,0.6860953321807854,77.7,0.08,57080,1,0.229,0.222,0.75,0.005,0.05,7270,0.47,0.69,0.032,0.105
0.6779999999999999,A,0.3922885572139304,86.1,0.11,72836,1,0.273,0.153,0.86,0.011,0.09,806,0.49,0.78,0.02899999999999999,0.069
0.5579999999999999,C,0.6101371951219512,77.4,0.14,58017,0.206,0.211,0.214,0.78,0.267,0.18,1982,0.46,0.6,0.033,0.154
0.602,A,0.6766581461052065,78.3,0.09,80080,0.385,0.16,0.234,0.85,0.079,0.09,3270,0.56,0.7,0.027,0.07400000000000001
0.478,B,0.8135313531353136,73.7,0.15,44595,0.708,0.213,0.22,0.66,0.015,0.07,2229,0.28,0.51,0.049,0.192
0.229,D,0.5613442036190097,75.5,0.17,39716,0.674,0.237,0.209,0.48,0.407,0.2,2469,0.43,0.37,0.045,0.196
0.727,B,0.5531025403828363,76.5,0.12,70824,0.28,0.139,0.247,0.85,0.384,0.1,755,0.51,0.77,0.044,0.101
0.8109999999999999,A,0.5236470291083974,82,0.08,107710,0.05599999999999999,0.128,0.266,0.94,0.046,0.05,688,0.61,0.87,0.025,0.042
0.476,B,0.7162041181736795,78.2,0.11,51356,0.722,0.21899999999999997,0.218,0.79,0.00999999999999999,0.07,1049,0.47,0.53,0.044,0.14300000000000002
0.463,C,0.6302912252363533,78.9,0.14,47705,0.667,0.18600000000000003,0.185,0.77,0.035,0.08,1742,0.37,0.58,0.047,0.199
0.601,B,0.7528916929547844,78.9,0.13,56988,0.541,0.213,0.183,0.77,0.063,0.09,2065,0.32,0.59,0.02799999999999999,0.096
0.589,B,0.6733978982072945,77.6,0.09,55635,0.399,0.21600000000000005,0.203,0.78,0.029,0.07,1322,0.55,0.7,0.026,0.114
0.578,B,0.5350098619329389,81.1,0.13,59172,0.401,0.168,0.168,0.84,0.025,0.08,1895,0.39,0.68,0.055,0.14
0.466,D,0.37772141196364406,77.5,0.22,33472,1,0.209,0.181,0.52,0.645,0.19,10027,0.31,0.41,0.08,0.28
0.445,C,0.7821461609620721,72.4,0.15,44573,1,0.267,0.175,0.73,0.012,0.08,978,0.2,0.55,0.066,0.18
0.511,C,0.7700826446280992,79.4,0.11,50205,0.581,0.179,0.26899999999999996,0.74,0.026,0.21,3799,0.28,0.45,0.026,0.151
0.405,C,0.8299199119642966,75.7,0.15,55343,0.665,0.159,0.249,0.77,0.131,0.1,2484,0.42,0.53,0.052,0.14300000000000002
0.685,A,0.4655295280568263,80,0.09,69230,0.165,0.138,0.212,0.82,0.085,0.05,1800,0.58,0.78,0.038,0.14300000000000002
0.639,C,0.5307943416757345,79.8,0.11,58055,0.5579999999999999,0.198,0.195,0.8,0.046,0.05,3857,0.56,0.58,0.043,0.138
0.415,D,0.4917326663887731,77.4,0.12,50790,0.667,0.201,0.198,0.68,0.406,0.21,4829,0.4,0.42,0.025,0.172
0.391,C,0.8524458700882117,74.1,0.17,38608,1,0.224,0.205,0.68,0.008,0.13,1822,0.46,0.47,0.042,0.209
0.546,A,0.7011285038223517,80,0.11,63665,1,0.317,0.14800000000000002,0.79,0.044,0.12,2182,0.44,0.53,0.044,0.096
0.669,A,0.60553772070626,84.3,0.06,86235,0.293,0.134,0.27699999999999997,0.91,0.025,0.06,619,0.54,0.79,0.026,0.038
0.6920000000000001,A,0.647899536552549,79,0.1,91597,0.5,0.127,0.245,0.88,0.029,0.05,2142,0.53,0.71,0.032,0.054
0.752,C,0.8086903116843237,69.7,0.18,38533,0.708,0.211,0.205,0.8,0.019,0.08,2174,0.33,0.44,0.06,0.21899999999999997
0.535,A,0.6739221272554606,77.8,0.11,66415,0.773,0.18899999999999997,0.203,0.81,0.016,0.08,2934,0.46,0.61,0.054,0.101
0.555,A,0.7071014492753623,80.3,0.12,51237,0.256,0.16,0.211,0.81,0.018,0.08,1595,0.48,0.78,0.023,0.131
0.643,A,0.5970845634753269,79.8,0.07,101152,0.203,0.13699999999999998,0.254,0.91,0.047,0.04,1704,0.53,0.77,0.033,0.049
0.657,D,0.809,76.9,0.17,43742,1,0.16399999999999998,0.268,0.66,0.067,0.27,2836,0.22,0.41,0.034,0.195
0.5920000000000001,A,0.7151943462897526,80,0.11,71086,0.665,0.18899999999999997,0.244,0.81,0.01,0.07,2130,0.44,0.74,0.02799999999999999,0.069
0.74,C,0.4462089535976465,80.2,0.12,67551,0.29,0.215,0.215,0.88,0.03900000000000001,0.09,1198,0.47,0.61,0.054,0.112
0.536,A,0.581787467329636,76.9,0.11,60323,0.258,0.22,0.192,0.81,0.065,0.05,2353,0.47,0.69,0.045,0.117
0.471,A,0.8186524136189555,80,0.1,67075,0.614,0.182,0.259,0.84,0.018,0.06,2156,0.5,0.65,0.026,0.067
0.392,A,0.8730556949322629,78.8,0.1,57656,1,0.213,0.248,0.83,0.011,0.14,3977,0.16,0.69,0.023,0.091
0.4479999999999999,A,0.778860103626943,80.8,0.09,56677,0.276,0.204,0.214,0.78,0.028,0.08,1736,0.4,0.55,0.024,0.118
0.594,A,0.6989446478569891,79.4,0.08,66401,0.813,0.209,0.201,0.8,0.02,0.07,2910,0.37,0.59,0.036,0.093
0.311,B,0.6658425765067486,78.3,0.12,56819,0.677,0.183,0.227,0.79,0.254,0.14,4769,0.5,0.61,0.032,0.128
0.782,C,0.37982106863381654,79.8,0.11,62159,0.064,0.179,0.206,0.84,0.151,0.04,943,0.53,0.74,0.042,0.127
0.598,D,0.48513544981758905,75.7,0.18,42299,0.6559999999999999,0.183,0.227,0.5,0.516,0.15,3171,0.49,0.49,0.066,0.221
0,B,0.311440797252407,82.9,0.1,77375,0.146,0.19,0.21600000000000005,0.84,0.119,0.06,1161,0.39,0.6,0.026,0.107
0.447,D,0.8041222254251946,74,0.19,43788,0.772,0.27,0.197,0.65,0.1,0.21,7370,0.38,0.52,0.048,0.179
0.569,D,0.668449300364194,78.3,0.16,45723,0.211,0.36,0.168,0.74,0.104,0.19,1728,0.42,0.45,0.045,0.158
0.613,B,0.6419208469876481,77.8,0.16,47876,0.8270000000000001,0.281,0.162,0.75,0.038,0.09,1694,0.4,0.56,0.087,0.149
0.6809999999999999,B,0.39621654789630023,79.1,0.13,56739,0.175,0.154,0.215,0.87,0.12,0.06,1027,0.55,0.78,0.033,0.133
0.644,C,0.5948306123124814,77.8,0.13,55745,0.095,0.226,0.202,0.83,0.064,0.15,1741,0.46,0.62,0.035,0.113
0.747,A,0.5063749252938442,80.3,0.11,65041,0.48,0.208,0.199,0.86,0.021,0.07,753,0.56,0.75,0.034,0.07200000000000001
0.609,C,0.47123240448147086,77.8,0.13,58804,0.27,0.175,0.228,0.85,0.268,0.07,2126,0.54,0.6,0.042,0.127
0.599,C,0.6728620491382927,76.9,0.15,48940,0.412,0.263,0.193,0.81,0.028,0.08,1553,0.35,0.57,0.049,0.118
0.639,D,0.7775209828488018,76,0.15,48430,0.248,0.152,0.249,0.81,0.102,0.15,1468,0.31,0.6,0.02899999999999999,0.173
0.598,B,0.5754542083796811,77.7,0.09,60612,0.7120000000000001,0.213,0.22,0.75,0.012,0.08,2070,0.54,0.54,0.037,0.139
0.56,B,0.7124144979951254,77.1,0.12,51004,0.234,0.213,0.202,0.78,0.02099999999999999,0.06,1225,0.43,0.58,0.045,0.149
0.544,B,0.7323631572643431,77.5,0.12,80639,0.109,0.13,0.259,0.84,0.02899999999999999,0.11,2532,0.42,0.63,0.039,0.083
0.6709999999999999,D,0.5710683477106835,76.9,0.15,57316,0.287,0.193,0.228,0.83,0.034,0.08,1603,0.47,0.59,0.06,0.126
0.6859999999999999,D,0.3339583079573335,79.1,0.15,61807,0.00699999999999999,0.111,0.258,0.81,0.239,0.24,1438,0.52,0.59,0.035,0.14
0.423,D,0.8310749774164409,77.6,0.18,38613,0.476,0.224,0.16899999999999998,0.64,0.049,0.26,1938,0.4,0.36,0.033,0.207
0.823,A,0.30482043197532127,81.9,0.06,106851,0.012,0.172,0.207,0.9,0.076,0.02,787,0.58,0.83,0.025,0.05799999999999999
0.59,A,0.7172248803827751,79.8,0.13,55887,0.5489999999999999,0.234,0.236,0.78,0.025,0.1,2570,0.39,0.81,0.02899999999999999,0.094
0.489,D,0.6908425888755074,74.4,0.17,40543,0.754,0.206,0.18899999999999997,0.71,0.271,0.15,2542,0.34,0.41,0.036,0.194
0.8140000000000001,C,0.3539088788790571,80.2,0.12,75336,0.054,0.174,0.209,0.84,0.141,0.05,1031,0.56,0.7,0.039,0.108
0.253,C,0.8142619420516837,77.6,0.12,51296,0.588,0.188,0.223,0.71,0.05000000000000001,0.2,2063,0.47,0.46,0.035,0.152
0.459,D,0.7289007822149033,75.8,0.17,36794,1,0.179,0.212,0.6,0.311,0.09,9608,0.3,0.38,0.064,0.264
0.409,C,0.8291244712216382,73.9,0.16,40219,0.852,0.233,0.16899999999999998,0.62,0.026,0.13,2963,0.36,0.37,0.035,0.252
0.7120000000000001,B,0.4806814276596789,78.9,0.09,65749,0.552,0.175,0.223,0.77,0.077,0.05,1378,0.53,0.72,0.045,0.091
0.574,A,0.8494699646643109,78.2,0.12,51742,1,0.236,0.243,0.81,0.016,0.14,2611,0.29,0.66,0.026,0.146
0.5539999999999999,A,0.7926057229678399,68.9,0.11,56907,0.621,0.21600000000000005,0.222,0.75,0.014,0.09,3655,0.39,0.71,0.032,0.113
0.45,D,0.6406818617123157,76.1,0.14,41908,0.607,0.245,0.192,0.7,0.227,0.14,1757,0.53,0.55,0.033,0.146
0.469,A,0.824812834224599,81.2,0.05,83341,0.65,0.201,0.232,0.84,0.036,0.06,1378,0.22,0.8,0.042,0.077
0.45,C,0.6557860262008733,75,0.12,57688,0,0.198,0.236,0.78,0.169,0.1,775,0.51,0.63,0.032,0.094
0.53,D,0.681069623349095,77.7,0.2,41484,0.674,0.187,0.21,0.61,0.242,0.21,8668,0.34,0.41,0.033,0.21600000000000005
0.43799999999999994,C,0.6134214984425378,76.6,0.14,49216,0.134,0.16699999999999998,0.224,0.76,0.07,0.12,1640,0.56,0.55,0.031,0.158
0.456,D,0.4376429199648197,74.2,0.2,31915,0.809,0.153,0.196,0.54,0.5670000000000001,0.15,4662,0.28,0.38,0.05799999999999999,0.379
0.644,A,0.6111981942441532,80.9,0.13,58317,1,0.28,0.177,0.8,0.017,0.08,1558,0.49,0.59,0.051,0.096
0.547,B,0.5886905217990959,75.5,0.09,54888,0,0.19,0.195,0.79,0.07900000000000001,0.08,1166,0.54,0.63,0.02799999999999999,0.094
0.5479999999999999,C,0.7537461966095491,78.9,0.13,62600,0.631,0.202,0.204,0.82,0.06,0.17,1830,0.41,0.6,0.02799999999999999,0.108
0.512,D,0.4996713081933903,75.7,0.16,39900,0.857,0.242,0.18899999999999997,0.7,0.47,0.15,3744,0.38,0.47,0.039,0.251
0.556,D,0.6618158676283411,76.2,0.18,48945,0.208,0.16399999999999998,0.24,0.76,0.093,0.13,789,0.49,0.54,0.033,0.159
0.464,B,0.855348545111995,73.8,0.13,50823,0.753,0.187,0.245,0.73,0.052,0.19,3709,0.45,0.51,0.034,0.126
0.665,A,0.6413645475858788,78.1,0.1,62570,0.599,0.193,0.203,0.81,0.03999999999999999,0.05,3383,0.49,0.65,0.039,0.105
0.588,D,0.6254273504273504,72.5,0.19,42076,1,0.172,0.245,0.52,0.35800000000000004,0.16,2357,0.47,0.55,0.049,0.213
0.625,C,0.5338912133891214,79.3,0.1,67418,0.237,0.17600000000000002,0.222,0.83,0.054,0.07,1604,0.55,0.59,0.043,0.102
0.524,D,0.7902763170475189,75.6,0.12,63012,0.21,0.114,0.297,0.78,0.05500000000000001,0.13,3164,0.24,0.45,0.039,0.151
0.244,B,0.7183798013641259,76,0.11,72425,0.362,0.13,0.262,0.84,0.234,0.12,1488,0.44,0.68,0.031,0.093
0.419,D,0.11207811504988326,67.4,0.2,40240,0.021,0.17,0.226,0.69,0.7629999999999999,0.12,1435,0.42,0.51,0.05599999999999999,0.21600000000000005
0.471,C,0.8391011235955056,79.2,0.14,38945,1,0.244,0.222,0.71,0.029,0.15,1195,0.26,0.68,0.017,0.193
0.67,A,0.5777819302999159,82.4,0.07,71029,0.8340000000000001,0.203,0.22,0.81,0.009,0.04,4657,0.44,0.69,0.025,0.078
0.662,B,0.6517015661948662,81.5,0.12,63180,0.157,0.098,0.301,0.88,0.024,0.1,2229,0.51,0.75,0.022,0.131
0.364,C,0.261579425874711,79.6,0.13,79235,0.011,0.12,0.214,0.86,0.438,0.14,904,0.5,0.78,0.035,0.138
0.583,B,0.6381938872273689,78.2,0.11,55787,0.835,0.208,0.2,0.76,0.041,0.08,1267,0.29,0.53,0.033,0.134
0.519,C,0.8525669153137341,75.7,0.16,44095,0.331,0.159,0.19,0.73,0.112,0.21,729,0.26,0.5,0.027,0.21899999999999997
0.546,A,0.7229787234042553,81.8,0.1,65217,1,0.22,0.231,0.76,0.015,0.11,4337,0.43,0.64,0.048,0.087
0.573,C,0.60999168425766,76.2,0.11,50533,0.305,0.184,0.227,0.75,0.05600000000000001,0.07,1853,0.49,0.64,0.037,0.142
0.428,D,0.7057552543704577,73.7,0.21,38636,0.6509999999999999,0.183,0.201,0.66,0.18000000000000002,0.09,2402,0.53,0.43,0.065,0.229
0.589,D,0.5208931419457735,75.3,0.17,39413,0.7809999999999999,0.239,0.202,0.68,0.424,0.12,2267,0.51,0.6,0.051,0.206
0.518,B,0.775596698639304,78.7,0.13,48399,1,0.24,0.21600000000000005,0.71,0.03399999999999999,0.13,2888,0.38,0.47,0.042,0.134
0.474,D,0.5462184873949579,73.5,0.2,40224,0.29600000000000004,0.139,0.232,0.75,0.379,0.15,1294,0.54,0.68,0.051,0.233
0.214,D,0.5259439707673569,79.5,0.18,37109,0.537,0.211,0.16399999999999998,0.59,0.495,0.17,13706,0.37,0.35,0.038,0.282
0.43799999999999994,D,0.7793132924918079,75.9,0.15,49453,0.8320000000000001,0.217,0.21,0.78,0.13,0.18,7365,0.35,0.44,0.034,0.171
0.469,C,0.7443848474689909,73.3,0.17,43047,0.375,0.194,0.213,0.77,0.164,0.12,1250,0.38,0.56,0.033,0.188
0.3670000000000001,C,0.7737839421762063,74.2,0.2,32926,0.929,0.26,0.211,0.58,0.015,0.09,1753,0.4,0.61,0.04,0.177
0.311,D,0.6951099210822999,73.7,0.16,37642,0.294,0.17600000000000002,0.243,0.67,0.303,0.16,1487,0.43,0.46,0.037,0.263
0.501,D,0.6351995235259082,75.6,0.21,36528,0.6920000000000001,0.21,0.228,0.62,0.309,0.08,2775,0.4,0.53,0.04,0.241
0.362,B,0.8957155284906481,74.4,0.14,52902,0.9,0.187,0.229,0.73,0.022,0.14,4820,0.4,0.56,0.027,0.163
0,C,0.5093465409809874,75.4,0.16,43881,1,0.28300000000000003,0.173,0.68,0.06,0.09,4178,0.39,0.6,0.055,0.165
0.782,A,0.6851385390428212,80.4,0.09,61992,1,0.235,0.235,0.76,0.017,0.1,2460,0.44,0.63,0.03,0.085
0.408,C,0.7497708524289642,73,0.17,48415,1,0.22,0.18899999999999997,0.63,0.21900000000000003,0.08,5277,0.34,0.55,0.044,0.154
0.49700000000000005,C,0.8790840800072405,72.6,0.16,51858,0.883,0.146,0.264,0.65,0.081,0.15,2694,0.26,0.49,0.07400000000000001,0.166
0.521,B,0.7462051629121145,75.2,0.15,49484,0.353,0.214,0.21600000000000005,0.78,0.015,0.07,2770,0.42,0.53,0.047,0.147
0.591,A,0.5104330444263603,79.6,0.1,70705,0.098,0.14400000000000002,0.239,0.88,0.08000000000000002,0.09,1502,0.56,0.7,0.02899999999999999,0.091
0.527,C,0.7740549828178694,75.5,0.17,42144,0.865,0.312,0.173,0.71,0.014,0.16,3856,0.39,0.46,0.048,0.16699999999999998
0.604,C,0.6508651339179901,77.7,0.13,60853,0.251,0.194,0.242,0.79,0.03,0.1,1533,0.64,0.62,0.02899999999999999,0.095
0.555,C,0.767816091954023,71.2,0.18,43198,1,0.2,0.222,0.73,0.005,0.08,2575,0.41,0.47,0.063,0.197
0.662,B,0.6754703328509407,81.7,0.09,61074,0.8079999999999999,0.208,0.231,0.79,0.048,0.06,1399,0.38,0.6,0.038,0.096
0.544,D,0.5786098469176665,76.2,0.2,40249,1,0.195,0.194,0.66,0.403,0.12,2492,0.46,0.54,0.035,0.243
0.488,D,0.8056603773584906,77.6,0.13,50607,0.6,0.142,0.282,0.66,0.032,0.28,4932,0.31,0.41,0.022,0.118
0.695,C,0.5050909252589925,77.7,0.13,59201,0.117,0.188,0.218,0.8,0.083,0.07,1831,0.53,0.66,0.043,0.139
0.529,A,0.5599812956980106,80.4,0.09,61506,0.593,0.161,0.195,0.82,0.015,0.06,1556,0.56,0.68,0.035,0.117
0.71,B,0.7737950587282301,74.7,0.13,56307,0.563,0.2,0.236,0.73,0.115,0.14,2822,0.58,0.51,0.025,0.123
0.477,B,0.8631051752921536,72.8,0.11,56175,1,0.21899999999999997,0.241,0.73,0.036,0.13,889,0.46,0.47,0.02899999999999999,0.117
0.384,A,0.8123931623931624,81.4,0.12,47981,1,0.258,0.228,0.74,0.006,0.11,698,0.45,0.68,0.032,0.104
0.517,C,0.6942675159235668,77.9,0.14,51772,0.838,0.198,0.224,0.73,0.019,0.07,2573,0.34,0.55,0.042,0.157
0.537,C,0.5494744299144154,78.8,0.09,68690,0.29,0.142,0.238,0.82,0.248,0.12,3114,0.49,0.66,0.025,0.107
0.54,C,0.7407792603115012,77.3,0.13,46967,0.5379999999999999,0.21,0.181,0.73,0.028,0.06,2205,0.45,0.46,0.052,0.13699999999999998
0.657,B,0.6155313657277521,77,0.11,53344,0.33899999999999997,0.188,0.21600000000000005,0.76,0.052,0.05,1649,0.45,0.64,0.031,0.121
0.675,B,0.4747135498223523,79.1,0.09,65724,0.135,0.16699999999999998,0.236,0.81,0.081,0.05,1104,0.57,0.68,0.033,0.118
0.491,B,0.7407989933941491,78.1,0.11,49387,0.542,0.212,0.145,0.74,0.067,0.11,2323,0.32,0.45,0.036,0.163
0.513,A,0.6831646392422694,78.6,0.11,59183,1,0.2,0.21600000000000005,0.71,0.011,0.09,2904,0.53,0.57,0.031,0.087
0.732,C,0.5468815328312677,77.4,0.13,55909,0.011,0.177,0.22,0.78,0.278,0.12,1066,0.43,0.59,0.042,0.146
0.14400000000000002,B,0.7831433906380786,77.6,0.12,57078,0.8390000000000001,0.17800000000000002,0.172,0.81,0.024,0.19,2996,0.49,0.52,0.031,0.145
0.703,A,0.431028431028431,79,0.12,51039,0.243,0.126,0.174,0.88,0.055,0.1,2006,0.58,0.86,0.033,0.19
0.677,B,0.5117753708278926,78.3,0.09,61691,0.123,0.171,0.229,0.84,0.121,0.07,2234,0.55,0.64,0.04099999999999999,0.124
0.204,D,0.8023880597014925,73.5,0.15,41561,0.5760000000000001,0.17600000000000002,0.224,0.7,0.103,0.18,12395,0.44,0.36,0.05,0.174
0.607,D,0.7210027587861341,72.1,0.18,40725,0.647,0.184,0.245,0.61,0.244,0.2,2731,0.43,0.55,0.048,0.22
0.738,A,0.4216604685465016,80.5,0.08,64783,0.127,0.163,0.23,0.85,0.065,0.04,1614,0.63,0.75,0.02899999999999999,0.111
0.677,A,0.6052186765411134,80.9,0.08,87827,0.369,0.179,0.208,0.87,0.012,0.05,1971,0.55,0.74,0.033,0.044
0.495,B,0.7088882848600163,79.6,0.11,54458,1,0.232,0.244,0.75,0.022,0.13,6162,0.41,0.64,0.033,0.135
0.568,C,0.7761567933981727,74.8,0.15,47646,0.8109999999999999,0.195,0.234,0.62,0.14900000000000002,0.17,3278,0.52,0.47,0.039,0.152
0.452,D,0.7872741453269206,74.2,0.19,43038,0.6659999999999999,0.188,0.232,0.71,0.243,0.21,3432,0.45,0.47,0.04099999999999999,0.21600000000000005
0.606,D,0.5467505397156257,79.7,0.13,61105,0.32899999999999996,0.14300000000000002,0.27399999999999997,0.8,0.07900000000000001,0.11,2221,0.37,0.46,0.069,0.17600000000000002
0.537,C,0.6830992146886407,79.1,0.11,58670,0.199,0.14,0.27899999999999997,0.82,0.026,0.17,3148,0.44,0.53,0.032,0.101
0.504,D,0.7436921783010934,72.2,0.19,36802,0.327,0.182,0.208,0.68,0.25,0.15,6668,0.49,0.32,0.04099999999999999,0.27699999999999997
0.616,C,0.7565755276016218,75.2,0.13,59472,0.43700000000000006,0.166,0.244,0.74,0.019,0.1,1764,0.54,0.54,0.026,0.101
0.631,B,0.6136096718480138,77,0.11,74719,0.325,0.124,0.251,0.85,0.05699999999999999,0.05,1751,0.51,0.65,0.035,0.086
0.454,D,0.8089869715501197,73.3,0.18,42378,0.7290000000000001,0.183,0.239,0.68,0.16199999999999998,0.21,3570,0.42,0.45,0.047,0.205
0.5870000000000001,B,0.674301420064132,74.4,0.13,52931,0.452,0.16699999999999998,0.237,0.75,0.09800000000000002,0.06,2647,0.53,0.48,0.045,0.125
0.407,D,0.7857343837929094,73.2,0.2,39589,0.833,0.158,0.27,0.5,0.467,0.23,3680,0.48,0.34,0.042,0.236
0.501,A,0.8612967310818133,80,0.11,54474,0.647,0.22,0.253,0.75,0.013,0.11,1131,0.12,0.67,0.026,0.111
0.575,C,0.6425707512657672,77.3,0.14,60405,0.688,0.18600000000000003,0.222,0.79,0.152,0.13,3453,0.5,0.61,0.039,0.115
0.593,B,0.6822644983123658,79.1,0.11,56599,0.868,0.19,0.228,0.78,0.01,0.05,1469,0.55,0.57,0.055,0.124
0.481,C,0.8245531514581373,73.4,0.12,64894,0.181,0.12,0.29100000000000004,0.73,0.042,0.21,3860,0.2,0.42,0.02799999999999999,0.125
0.525,D,0.7332645601130273,74.9,0.12,65564,0.095,0.096,0.303,0.82,0.062,0.21,1725,0.41,0.5,0.026,0.121
0.639,B,0.6184531059683313,78.7,0.09,63565,0.471,0.192,0.223,0.81,0.016,0.07,1643,0.51,0.64,0.048,0.094
0.524,C,0.7754965409506807,78.6,0.15,39874,0.4429999999999999,0.249,0.201,0.78,0.054,0.09,1222,0.34,0.63,0.053,0.142
0.804,A,0.5236070033030374,84,0.06,123697,0.103,0.124,0.252,0.96,0.021,0.04,1399,0.55,0.88,0.024,0.027
0.19,D,0.5182941410920686,74.6,0.16,49815,0.382,0.165,0.208,0.74,0.445,0.16,5459,0.41,0.62,0.04099999999999999,0.198
0.018,A,0.2608340147179068,83.3,0.07,96030,0.18899999999999997,0.14800000000000002,0.208,0.92,0.104,0.04,1618,0.48,0.79,0.042,0.055
0.547,D,0.7181124711726096,74.5,0.15,52747,0.507,0.166,0.234,0.75,0.169,0.16,2596,0.53,0.55,0.036,0.14800000000000002
0.904,B,0.2522647903415963,84.9,0.07,132444,0.011,0.139,0.21600000000000005,0.92,0.041,0.05,962,0.51,0.79,0.025,0.061
0.568,C,0.6842515436724417,74.8,0.17,47652,0.39,0.221,0.192,0.77,0.05600000000000001,0.07,2436,0.45,0.57,0.059,0.171
0.479,A,0.8673486786018755,77.4,0.12,66056,0.435,0.119,0.342,0.79,0.018,0.11,1444,0.47,0.49,0.025,0.09
0.613,B,0.6428679473604598,78.9,0.09,54984,0.503,0.218,0.241,0.74,0.037,0.06,1084,0.47,0.65,0.039,0.104
0.635,A,0.6749637943519189,77.9,0.11,68724,0.227,0.16899999999999998,0.227,0.86,0.019,0.07,1457,0.53,0.66,0.037,0.08199999999999999
0.67,B,0.5277074658438031,77.7,0.14,68609,0.16399999999999998,0.153,0.21600000000000005,0.86,0.253,0.09,1124,0.47,0.74,0.025,0.115
0.239,D,0.8290068448921606,74.3,0.17,42058,0.7609999999999999,0.172,0.239,0.63,0.114,0.2,4813,0.4,0.42,0.04,0.201
0.5539999999999999,B,0.8014502124515056,78.2,0.14,93351,0.457,0.12,0.278,0.84,0.089,0.15,7076,0.33,0.7,0.045,0.086
